province,city,time,cum_confirm,cum_heal,cum_dead,累计重症病例,累计危重病例,confirm,heal,dead,新增重症病例数量,新增危重病例数量,武汉接触史,来源链接,数据来源,公告中是否有病例,其他
山东,山东,2020-01-29,145,1,,,,15,NA,1,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202001/t20200130_2512592.html,山东省卫生健康委员会,,
山东,济南,2020-01-29,14,0,,,,3,NA,0,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202001/t20200130_2512592.html,山东省卫生健康委员会,,
山东,青岛,2020-01-29,18,1,,,,1,NA,1,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202001/t20200130_2512592.html,山东省卫生健康委员会,,
山东,淄博,2020-01-29,6,0,,,,2,NA,0,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202001/t20200130_2512592.html,山东省卫生健康委员会,,
山东,枣庄,2020-01-29,8,0,,,,0,NA,0,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202001/t20200130_2512592.html,山东省卫生健康委员会,,
山东,烟台,2020-01-29,13,0,,,,1,NA,0,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202001/t20200130_2512592.html,山东省卫生健康委员会,,
山东,潍坊,2020-01-29,7,0,,,,2,NA,0,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202001/t20200130_2512592.html,山东省卫生健康委员会,,
山东,济宁,2020-01-29,8,0,,,,3,NA,0,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202001/t20200130_2512592.html,山东省卫生健康委员会,,
山东,泰安,2020-01-29,3,0,,,,0,NA,0,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202001/t20200130_2512592.html,山东省卫生健康委员会,,
山东,威海,2020-01-29,14,0,,,,2,NA,0,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202001/t20200130_2512592.html,山东省卫生健康委员会,,
山东,日照,2020-01-29,8,0,,,,0,NA,0,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202001/t20200130_2512592.html,山东省卫生健康委员会,,
山东,临沂,2020-01-29,16,0,,,,0,NA,0,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202001/t20200130_2512592.html,山东省卫生健康委员会,,
山东,德州,2020-01-29,11,0,,,,0,NA,0,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202001/t20200130_2512592.html,山东省卫生健康委员会,,
山东,聊城,2020-01-29,5,0,,,,1,NA,0,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202001/t20200130_2512592.html,山东省卫生健康委员会,,
山东,滨州,2020-01-29,7,0,,,,0,NA,0,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202001/t20200130_2512592.html,山东省卫生健康委员会,,
山东,菏泽,2020-01-29,7,0,,,,0,NA,0,,,,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202001/t20200130_2512592.html,山东省卫生健康委员会,,
福建,福建,2020-01-29,101,,,12（另有1例转普）,3,19,NA,,,1,,http://wjw.fujian.gov.cn/xxgk/gzdt/wsjsyw/202001/t20200130_5186905.htm,福建省卫生健康委员会,,
福建,福州,2020-01-29,30,,,,,6,NA,,,,,http://wjw.fujian.gov.cn/xxgk/gzdt/wsjsyw/202001/t20200130_5186905.htm,福建省卫生健康委员会,,
福建,厦门,2020-01-29,7,,,,,1,NA,,,,,http://wjw.fujian.gov.cn/xxgk/gzdt/wsjsyw/202001/t20200130_5186905.htm,福建省卫生健康委员会,,
福建,漳州,2020-01-29,7,,,,,1,NA,,,,,http://wjw.fujian.gov.cn/xxgk/gzdt/wsjsyw/202001/t20200130_5186905.htm,福建省卫生健康委员会,,
福建,泉州,2020-01-29,18,,,,,5,NA,,,,,http://wjw.fujian.gov.cn/xxgk/gzdt/wsjsyw/202001/t20200130_5186905.htm,福建省卫生健康委员会,,
福建,三明,2020-01-29,10,,,,,2,NA,,,,,http://wjw.fujian.gov.cn/xxgk/gzdt/wsjsyw/202001/t20200130_5186905.htm,福建省卫生健康委员会,,
福建,莆田,2020-01-29,17,,,,,3,NA,,,,,http://wjw.fujian.gov.cn/xxgk/gzdt/wsjsyw/202001/t20200130_5186905.htm,福建省卫生健康委员会,,
福建,南平,2020-01-29,3,,,,,0,NA,,,,,http://wjw.fujian.gov.cn/xxgk/gzdt/wsjsyw/202001/t20200130_5186905.htm,福建省卫生健康委员会,,
福建,龙岩,2020-01-29,1,,,,,0,NA,,,,,http://wjw.fujian.gov.cn/xxgk/gzdt/wsjsyw/202001/t20200130_5186905.htm,福建省卫生健康委员会,,
福建,宁德,2020-01-29,8,,,,,1,NA,,,,,http://wjw.fujian.gov.cn/xxgk/gzdt/wsjsyw/202001/t20200130_5186905.htm,福建省卫生健康委员会,,
安徽,安徽,2020-01-29,200,2,,,,48,NA,2,,,,http://wjw.ah.gov.cn/news_details_54187.html,安徽省卫生健康委员会,,
安徽,合肥,2020-01-29,39,1,,,,10,NA,1,,,,http://wjw.ah.gov.cn/news_details_54187.html,安徽省卫生健康委员会,,
安徽,淮北,2020-01-29,2,0,,,,0,NA,0,,,,http://wjw.ah.gov.cn/news_details_54187.html,安徽省卫生健康委员会,,
安徽,亳州,2020-01-29,20,1,,,,5,NA,1,,,,http://wjw.ah.gov.cn/news_details_54187.html,安徽省卫生健康委员会,,
安徽,宿州,2020-01-29,10,0,,,,1,NA,0,,,,http://wjw.ah.gov.cn/news_details_54187.html,安徽省卫生健康委员会,,
安徽,蚌埠,2020-01-29,8,0,,,,5,NA,0,,,,http://wjw.ah.gov.cn/news_details_54187.html,安徽省卫生健康委员会,,
安徽,阜阳,2020-01-29,28,0,,,,5,NA,0,,,,http://wjw.ah.gov.cn/news_details_54187.html,安徽省卫生健康委员会,,
安徽,淮南,2020-01-29,6,0,,,,4,NA,0,,,,http://wjw.ah.gov.cn/news_details_54187.html,安徽省卫生健康委员会,,
安徽,滁州,2020-01-29,4,0,,,,0,NA,0,,,,http://wjw.ah.gov.cn/news_details_54187.html,安徽省卫生健康委员会,,
安徽,六安,2020-01-29,8,0,,,,2,NA,0,,,,http://wjw.ah.gov.cn/news_details_54187.html,安徽省卫生健康委员会,,
安徽,马鞍山,2020-01-29,14,0,,,,3,NA,0,,,,http://wjw.ah.gov.cn/news_details_54187.html,安徽省卫生健康委员会,,
安徽,芜湖,2020-01-29,14,0,,,,3,NA,0,,,,http://wjw.ah.gov.cn/news_details_54187.html,安徽省卫生健康委员会,,
安徽,宣城,2020-01-29,4,0,,,,2,NA,0,,,,http://wjw.ah.gov.cn/news_details_54187.html,安徽省卫生健康委员会,,
安徽,铜陵,2020-01-29,10,0,,,,1,NA,0,,,,http://wjw.ah.gov.cn/news_details_54187.html,安徽省卫生健康委员会,,
安徽,池州,2020-01-29,2,0,,,,1,NA,0,,,,http://wjw.ah.gov.cn/news_details_54187.html,安徽省卫生健康委员会,,
安徽,安庆,2020-01-29,24,0,,,,6,NA,0,,,,http://wjw.ah.gov.cn/news_details_54187.html,安徽省卫生健康委员会,,宿松6例，新2
安徽,黄山,2020-01-29,7,0,,,,0,NA,0,,,,http://wjw.ah.gov.cn/news_details_54187.html,安徽省卫生健康委员会,,
海南,海南,2020-01-29,46,,,,,3,NA,,,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202001/t20200130_2741859.html,海南省卫生健康委员会,,
海南,海口,2020-01-29,9,,,,,0,NA,,,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202001/t20200130_2741859.html,海南省卫生健康委员会,,
海南,三亚,2020-01-29,14,,,,,0,NA,,,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202001/t20200130_2741859.html,海南省卫生健康委员会,,
海南,儋州,2020-01-29,5,,,,,0,NA,,,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202001/t20200130_2741859.html,海南省卫生健康委员会,,
海南,琼海,2020-01-29,3,,,,,2,NA,,,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202001/t20200130_2741859.html,海南省卫生健康委员会,,
海南,万宁,2020-01-29,8,,,,,0,NA,,,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202001/t20200130_2741859.html,海南省卫生健康委员会,,
海南,东方,2020-01-29,1,,,,,0,NA,,,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202001/t20200130_2741859.html,海南省卫生健康委员会,,
海南,澄迈,2020-01-29,2,,,,,0,NA,,,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202001/t20200130_2741859.html,海南省卫生健康委员会,,
海南,临高,2020-01-29,1,,,,,0,NA,,,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202001/t20200130_2741859.html,海南省卫生健康委员会,,
海南,陵水,2020-01-29,2,,,,,1,NA,,,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202001/t20200130_2741859.html,海南省卫生健康委员会,,
海南,琼中,2020-01-29,1,,,,,0,NA,,,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202001/t20200130_2741859.html,海南省卫生健康委员会,,
浙江,浙江,2020-01-29,428,4,,54,,132,NA,1,12,,,http://www.zjwjw.gov.cn/art/2020/1/30/art_1202101_41861313.html,浙江省卫生健康委员会,,
浙江,杭州,2020-01-29,69,0,,17,,18,NA,0,3,,,http://www.zjwjw.gov.cn/art/2020/1/30/art_1202101_41861313.html,浙江省卫生健康委员会,,
浙江,宁波,2020-01-29,41,0,,1,,21,NA,0,0,,,http://www.zjwjw.gov.cn/art/2020/1/30/art_1202101_41861313.html,浙江省卫生健康委员会,,
浙江,温州,2020-01-29,172,3,,11,,58,NA,0,3,,,http://www.zjwjw.gov.cn/art/2020/1/30/art_1202101_41861313.html,浙江省卫生健康委员会,,
浙江,湖州,2020-01-29,5,0,,0,,0,NA,0,0,,,http://www.zjwjw.gov.cn/art/2020/1/30/art_1202101_41861313.html,浙江省卫生健康委员会,,
浙江,嘉兴,2020-01-29,16,0,,5,,2,NA,0,0,,,http://www.zjwjw.gov.cn/art/2020/1/30/art_1202101_41861313.html,浙江省卫生健康委员会,,
浙江,绍兴,2020-01-29,19,0,,6,,0,NA,0,2,,,http://www.zjwjw.gov.cn/art/2020/1/30/art_1202101_41861313.html,浙江省卫生健康委员会,,
浙江,金华,2020-01-29,20,0,,3,,7,NA,0,2,,,http://www.zjwjw.gov.cn/art/2020/1/30/art_1202101_41861313.html,浙江省卫生健康委员会,,
浙江,衢州,2020-01-29,10,0,,1,,2,NA,0,0,,,http://www.zjwjw.gov.cn/art/2020/1/30/art_1202101_41861313.html,浙江省卫生健康委员会,,
浙江,舟山,2020-01-29,6,0,,1,,0,NA,0,0,,,http://www.zjwjw.gov.cn/art/2020/1/30/art_1202101_41861313.html,浙江省卫生健康委员会,,
浙江,台州,2020-01-29,64,0,,7,,24,NA,0,2,,,http://www.zjwjw.gov.cn/art/2020/1/30/art_1202101_41861313.html,浙江省卫生健康委员会,,
浙江,丽水,2020-01-29,6,1,,2,,0,NA,1,0,,,http://www.zjwjw.gov.cn/art/2020/1/30/art_1202101_41861313.html,浙江省卫生健康委员会,,
江苏,江苏,2020-01-29,129,1,,1,,30,NA,,,,,http://wjw.jiangsu.gov.cn/art/2020/1/30/art_7290_8957262.html,江苏省卫生健康委员会,,
江苏,南京,2020-01-29,19,0,,0,,5,NA,,,,,http://wjw.jiangsu.gov.cn/art/2020/1/30/art_7290_8957262.html,江苏省卫生健康委员会,,
江苏,无锡,2020-01-29,10,0,,0,,1,NA,,,,,http://wjw.jiangsu.gov.cn/art/2020/1/30/art_7290_8957262.html,江苏省卫生健康委员会,,
江苏,徐州,2020-01-29,15,0,,0,,7,NA,,,,,http://wjw.jiangsu.gov.cn/art/2020/1/30/art_7290_8957262.html,江苏省卫生健康委员会,,
江苏,常州,2020-01-29,10,0,,0,,2,NA,,,,,http://wjw.jiangsu.gov.cn/art/2020/1/30/art_7290_8957262.html,江苏省卫生健康委员会,,
江苏,苏州,2020-01-29,24,1,,0,,4,NA,,,,,http://wjw.jiangsu.gov.cn/art/2020/1/30/art_7290_8957262.html,江苏省卫生健康委员会,,
江苏,南通,2020-01-29,9,0,,0,,3,NA,,,,,http://wjw.jiangsu.gov.cn/art/2020/1/30/art_7290_8957262.html,江苏省卫生健康委员会,,
江苏,连云港,2020-01-29,6,0,,0,,3,NA,,,,,http://wjw.jiangsu.gov.cn/art/2020/1/30/art_7290_8957262.html,江苏省卫生健康委员会,,
江苏,淮安,2020-01-29,7,0,,0,,4,NA,,,,,http://wjw.jiangsu.gov.cn/art/2020/1/30/art_7290_8957262.html,江苏省卫生健康委员会,,
江苏,盐城,2020-01-29,6,0,,0,,0,NA,,,,,http://wjw.jiangsu.gov.cn/art/2020/1/30/art_7290_8957262.html,江苏省卫生健康委员会,,
江苏,扬州,2020-01-29,8,0,,0,,0,NA,,,,,http://wjw.jiangsu.gov.cn/art/2020/1/30/art_7290_8957262.html,江苏省卫生健康委员会,,
江苏,镇江,2020-01-29,2,0,,1,,0,NA,,,,,http://wjw.jiangsu.gov.cn/art/2020/1/30/art_7290_8957262.html,江苏省卫生健康委员会,,
江苏,泰州,2020-01-29,9,0,,0,,1,NA,,,,,http://wjw.jiangsu.gov.cn/art/2020/1/30/art_7290_8957262.html,江苏省卫生健康委员会,,
江苏,宿迁,2020-01-29,4,0,,0,,0,NA,,,,,http://wjw.jiangsu.gov.cn/art/2020/1/30/art_7290_8957262.html,江苏省卫生健康委员会,,
黑龙江,黑龙江,2020-01-29,43,,1,6,,6,NA,,2,,,http://wsjkw.hlj.gov.cn/index.php/Home/Zwgk/show/newsid/7750/navid/42/id/3,黑龙江省卫生健康委员会,,
黑龙江,哈尔滨,2020-01-29,13,,0,,,2,NA,,,,,http://wsjkw.hlj.gov.cn/index.php/Home/Zwgk/show/newsid/7750/navid/42/id/3,黑龙江省卫生健康委员会,,
黑龙江,齐齐哈尔,2020-01-29,3,,0,,,0,NA,,,,,http://wsjkw.hlj.gov.cn/index.php/Home/Zwgk/show/newsid/7750/navid/42/id/3,黑龙江省卫生健康委员会,,
黑龙江,牡丹江,2020-01-29,1,,0,,,0,NA,,,,,http://wsjkw.hlj.gov.cn/index.php/Home/Zwgk/show/newsid/7750/navid/42/id/3,黑龙江省卫生健康委员会,,
黑龙江,佳木斯,2020-01-29,5,,0,,,0,NA,,,,,http://wsjkw.hlj.gov.cn/index.php/Home/Zwgk/show/newsid/7750/navid/42/id/3,黑龙江省卫生健康委员会,,
黑龙江,大庆,2020-01-29,5,,0,,,0,NA,,,,,http://wsjkw.hlj.gov.cn/index.php/Home/Zwgk/show/newsid/7750/navid/42/id/3,黑龙江省卫生健康委员会,,
黑龙江,鸡西,2020-01-29,1,,0,,,0,NA,,,,,http://wsjkw.hlj.gov.cn/index.php/Home/Zwgk/show/newsid/7750/navid/42/id/3,黑龙江省卫生健康委员会,,
黑龙江,双鸭山,2020-01-29,1,,0,,,0,NA,,,,,http://wsjkw.hlj.gov.cn/index.php/Home/Zwgk/show/newsid/7750/navid/42/id/3,黑龙江省卫生健康委员会,,
黑龙江,七台河,2020-01-29,2,,0,,,0,NA,,,,,http://wsjkw.hlj.gov.cn/index.php/Home/Zwgk/show/newsid/7750/navid/42/id/3,黑龙江省卫生健康委员会,,
黑龙江,鹤岗,2020-01-29,1,,0,,,1,NA,,,,,http://wsjkw.hlj.gov.cn/index.php/Home/Zwgk/show/newsid/7750/navid/42/id/3,黑龙江省卫生健康委员会,,
黑龙江,绥化,2020-01-29,10,,1,,,2,NA,,,,,http://wsjkw.hlj.gov.cn/index.php/Home/Zwgk/show/newsid/7750/navid/42/id/3,黑龙江省卫生健康委员会,,
黑龙江,大兴安岭,2020-01-29,1,,0,,,1,NA,,,,,http://wsjkw.hlj.gov.cn/index.php/Home/Zwgk/show/newsid/7750/navid/42/id/3,黑龙江省卫生健康委员会,,
吉林,吉林,2020-01-29,14,,,,,5,NA,,,,,http://www.jl.gov.cn/szfzt/jlzxd/yqtb/202001/t20200130_6655726.html,吉林省卫生健康委员会,是,
吉林,长春,2020-01-29,4,,,,,3（双辽户籍在长春就医2例）,NA,,,,,http://www.jl.gov.cn/szfzt/jlzxd/yqtb/202001/t20200130_6655726.html,吉林省卫生健康委员会,,
吉林,吉林市,2020-01-29,3,,,,,0,NA,,,,,http://www.jl.gov.cn/szfzt/jlzxd/yqtb/202001/t20200130_6655726.html,吉林省卫生健康委员会,,
吉林,松原,2020-01-29,2,,,,,0,NA,,,,,http://www.jl.gov.cn/szfzt/jlzxd/yqtb/202001/t20200130_6655726.html,吉林省卫生健康委员会,,
吉林,四平,2020-01-29,1,,,,,0,NA,,,,,http://www.jl.gov.cn/szfzt/jlzxd/yqtb/202001/t20200130_6655726.html,吉林省卫生健康委员会,,
吉林,公主岭,2020-01-29,1,,,,,0,NA,,,,,http://www.jl.gov.cn/szfzt/jlzxd/yqtb/202001/t20200130_6655726.html,吉林省卫生健康委员会,,
吉林,通化,2020-01-29,1,,,,,0,NA,,,,,http://www.jl.gov.cn/szfzt/jlzxd/yqtb/202001/t20200130_6655726.html,吉林省卫生健康委员会,,
吉林,延边,2020-01-29,2,,,,,2,NA,,,,,http://www.jl.gov.cn/szfzt/jlzxd/yqtb/202001/t20200130_6655726.html,吉林省卫生健康委员会,,
天津,天津,2020-01-29,27,,,13,,3,NA,,,,,http://wsjk.tj.gov.cn/art/2020/1/30/art_14_70331.html,天津市卫生健康委员会,,
北京,北京,2020-01-29,114,4,1,,,12,NA,,,,,http://wjw.beijing.gov.cn/xwzx_20031/xwfb/202001/t20200130_1621681.html,北京市卫生健康委员会,,
上海,上海,2020-01-29,96,5,1,,3,16,NA,,,1,,http://wsjkw.sh.gov.cn/xwfb/20200129/217bb568df094a5aa3839656944ada83.html,上海市卫生健康委员会,,
广西,广西,2020-01-29,78,2,,5,2,20,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0130/68078.html,广西壮族自治区卫生健康委员会,,
广西,南宁,2020-01-29,15,,,,,8,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0130/68078.html,广西壮族自治区卫生健康委员会,,
广西,北海,2020-01-29,15,,,,,2,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0130/68078.html,广西壮族自治区卫生健康委员会,,
广西,河池,2020-01-29,5,,,,,2,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0130/68078.html,广西壮族自治区卫生健康委员会,,
广西,柳州,2020-01-29,10,,,1,,4,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0130/68078.html,广西壮族自治区卫生健康委员会,,
广西,桂林,2020-01-29,18,,,3,2,2,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0130/68078.html,广西壮族自治区卫生健康委员会,,
广西,钦州,2020-01-29,1,,,,,1,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0130/68078.html,广西壮族自治区卫生健康委员会,,
广西,贺州,2020-01-29,1,,,,,1,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0130/68078.html,广西壮族自治区卫生健康委员会,,
广西,梧州,2020-01-29,4,1,,,,,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0130/68078.html,广西壮族自治区卫生健康委员会,,
广西,防城港,2020-01-29,5,1,,1,,,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0130/68078.html,广西壮族自治区卫生健康委员会,,
广西,玉林,2020-01-29,2,,,,,,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0130/68078.html,广西壮族自治区卫生健康委员会,,
广西,百色,2020-01-29,2,,,,,,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0130/68078.html,广西壮族自治区卫生健康委员会,,
重庆,重庆,2020-01-29,165,1,,18,4,18,NA,1,4（重型病例转普通型病例1例）,,,http://wsjkw.cq.gov.cn/tzgg/20200130/250440.html,重庆市卫生健康委员会,,
河北,河北,2020-01-29,65,,1,8,,17,NA,,,,,http://www.hebwst.gov.cn/index.do?id=395539&templet=content&cid=14,河北省卫生健康委员会,,
河北,张家口,2020-01-29,6,,,1,,5,NA,,,,,http://www.hebwst.gov.cn/index.do?id=395539&templet=content&cid=14,河北省卫生健康委员会,,
河北,沧州,2020-01-29,12,,1,3,,4,NA,,,,,http://www.hebwst.gov.cn/index.do?id=395539&templet=content&cid=14,河北省卫生健康委员会,,
河北,邯郸,2020-01-29,6,,,,,2,NA,,,,,http://www.hebwst.gov.cn/index.do?id=395539&templet=content&cid=14,河北省卫生健康委员会,,
河北,邢台,2020-01-29,5,,,,,2,NA,,,,,http://www.hebwst.gov.cn/index.do?id=395539&templet=content&cid=14,河北省卫生健康委员会,,
河北,石家庄,2020-01-29,11,,,2,,1,NA,,,,,http://www.hebwst.gov.cn/index.do?id=395539&templet=content&cid=14,河北省卫生健康委员会,,
河北,保定,2020-01-29,7,,,,,1,NA,,,,,http://www.hebwst.gov.cn/index.do?id=395539&templet=content&cid=14,河北省卫生健康委员会,,
河北,承德,2020-01-29,2,,,,,1,NA,,,,,http://www.hebwst.gov.cn/index.do?id=395539&templet=content&cid=14,河北省卫生健康委员会,,
河北,衡水,2020-01-29,4,,,1,,1,NA,,,,,http://www.hebwst.gov.cn/index.do?id=395539&templet=content&cid=14,河北省卫生健康委员会,,
河北,廊坊,2020-01-29,9,,,1,,,NA,,,,,http://www.hebwst.gov.cn/index.do?id=395539&templet=content&cid=14,河北省卫生健康委员会,,
河北,唐山,2020-01-29,3,,,,,,NA,,,,,http://www.hebwst.gov.cn/index.do?id=395539&templet=content&cid=14,河北省卫生健康委员会,,
山西,山西,2020-01-29,35,1,,1,1,8,NA,,,,,http://wjw.shanxi.gov.cn/wjywl02/24458.hrh,山西省卫生健康委员会,,
山西,运城,2020-01-29,7,,,,,3（新绛县2例、夏县1例）,NA,,,,,http://wjw.shanxi.gov.cn/wjywl02/24458.hrh,山西省卫生健康委员会,,（芮城县2例、新绛县2例、河津市1例、万荣县1例、夏县1例）
山西,长治,2020-01-29,3,,,,,2（潞州区1例、长子县1例）,NA,,,,,http://wjw.shanxi.gov.cn/wjywl02/24458.hrh,山西省卫生健康委员会,,（潞州区1例、长子县2例）
山西,朔州,2020-01-29,3,,,,,1（应县1例）,NA,,,,,http://wjw.shanxi.gov.cn/wjywl02/24458.hrh,山西省卫生健康委员会,,（应县3例）
山西,大同,2020-01-29,4,,,,,1（平城区1例）,NA,,,,,http://wjw.shanxi.gov.cn/wjywl02/24458.hrh,山西省卫生健康委员会,,（平城区3例、云冈区1例）
山西,吕梁,2020-01-29,4,,,1（离石区）,,1（离石区1例）,NA,,,,,http://wjw.shanxi.gov.cn/wjywl02/24458.hrh,山西省卫生健康委员会,,（离石区2例、文水县1例、孝义市1例）
山西,晋中,2020-01-29,9,,,1（平遥县太原市第四人民医院重症监护隔离治疗）因患有哮喘和高血压基础性疾病等原因转为危重病例,1（平遥县）,,NA,,,,,http://wjw.shanxi.gov.cn/wjywl02/24458.hrh,山西省卫生健康委员会,,（平遥县9例）
山西,太原,2020-01-29,3,1（太原市小店区）,,,,,NA,,,,,http://wjw.shanxi.gov.cn/wjywl02/24458.hrh,山西省卫生健康委员会,,（小店区1例、迎泽区1例、万柏林区1例）
山西,阳泉,2020-01-29,1,,,,,,NA,,,,,http://wjw.shanxi.gov.cn/wjywl02/24458.hrh,山西省卫生健康委员会,,
山西,临汾,2020-01-29,1,,,,,,NA,,,,,http://wjw.shanxi.gov.cn/wjywl02/24458.hrh,山西省卫生健康委员会,,（乡宁县1例）
广东,广东,2020-01-29,272,,,,,31,NA,1,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2880075.html,广东省卫生健康委员会,,
广东,广州,2020-01-29,63,,,,,,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2880075.html,广东省卫生健康委员会,,
广东,江门,2020-01-29,1,,,,,1,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2880075.html,广东省卫生健康委员会,,
广东,深圳,2020-01-29,80,,,,,17,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2880075.html,广东省卫生健康委员会,,
广东,珠海,2020-01-29,18,,,,,4,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2880075.html,广东省卫生健康委员会,,
广东,佛山,2020-01-29,21,,,,,3,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2880075.html,广东省卫生健康委员会,,
广东,汕头,2020-01-29,8,,,,,2,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2880075.html,广东省卫生健康委员会,,
广东,湛江,2020-01-29,9,,,,,2,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2880075.html,广东省卫生健康委员会,,
广东,中山,2020-01-29,13,,,,,1,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2880075.html,广东省卫生健康委员会,,
广东,茂名,2020-01-29,3,,,,,1,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2880075.html,广东省卫生健康委员会,,
广东,惠州,2020-01-29,12,,,,,,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2880075.html,广东省卫生健康委员会,,
广东,阳江,2020-01-29,10,,,,,,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2880075.html,广东省卫生健康委员会,,
广东,东莞,2020-01-29,7,,,,,,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2880075.html,广东省卫生健康委员会,,
广东,清远,2020-01-29,6,,,,,,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2880075.html,广东省卫生健康委员会,,
广东,揭阳,2020-01-29,6,,,,,,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2880075.html,广东省卫生健康委员会,,
广东,肇庆,2020-01-29,5,,,,,,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2880075.html,广东省卫生健康委员会,,
广东,韶关,2020-01-29,4,,,,,,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2880075.html,广东省卫生健康委员会,,
广东,梅州,2020-01-29,4,,,,,,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2880075.html,广东省卫生健康委员会,,
广东,河源,2020-01-29,1,,,,,,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2880075.html,广东省卫生健康委员会,,
广东,汕尾,2020-01-29,1,,,,,,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2880075.html,广东省卫生健康委员会,,
江西,江西,2020-01-29,162,3,,16,,53,NA,,,,,http://hc.jiangxi.gov.cn/doc/2020/01/30/137811.shtml,江西省卫生健康委员会,,
江西,南昌,2020-01-29,46,,,,,21,NA,,,,,http://hc.jiangxi.gov.cn/doc/2020/01/30/137811.shtml,江西省卫生健康委员会,,
